Patient,ROI,Scanner,Batch,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
CCR1_S1,cork_05,Siemens,13,-716,-631,1190305357,2.499445301,44,3.157155609,-528,-673.0463611,26.45577401,-673,-781,253,18.49786212,352.5449113,0.016396876,1037666712,0.208264065,1119.457807,32.33871218,83.88494549,-0.330382517,5.102765959,2.245767084,0.385584195,1.099866997,1.839702037,0.948697478,0.596466305,0.558348372,0.982574369,0.915126035,-0.092044563,0.455312012,0.474273958,5.623548487,0.053398302,4.736223479,0.105609265,3.206506015,1.837133261,6.213741625,734.3116842,0.0766745,13.73769755,1994.544951,1.877924916,33.25874491,77.78114232,2539.636943,2.826029382,0.040820528,0.044977791,1.641083159,0.002850105,1372.085584,0.196163539,2.081346673,33.4770231,2.696213962,88.87648,0.105737219,0.042026254,3.698686719,4252.766597,0.590030377,0.730660798,0.662190135,0.787452156,26.49971747,0.033910472,44.9269103,0.149258838,7.452588824,41.02325581,57743.6113,1879204.694,1936.236745,0.082162513,54.48837209,0.181024492,0.417743136,16.73686539,0.045742062,5.892103229,0.031429466,56731.27226,16.46598468,0.000805349,40.27314111,0.026473001,0.035661832
CCR1_S1,cork_06,Siemens,13,-719,-633,1172274697,2.532446521,44,3.635038293,-495,-675.8309491,26.93841824,-676,-799,304,18.68491082,349.8645596,0.144621923,1021948212,0.20606393,1183.522116,30.86878601,106.7901119,1.225553935,5.513023839,2.337922843,0.402548479,1.115231772,1.863074751,1.003470299,0.594465533,0.555972769,0.986861404,0.925717612,-0.095359348,0.478774152,0.473309549,5.484064251,0.051987855,4.80783813,0.0990136,3.261135265,1.96273667,6.221085976,754.0259998,0.078733006,13.04836224,1973.474261,1.982743431,32.09449723,76.4416832,2379.225436,2.975946432,0.044580262,0.044367373,1.602057666,0.002860284,1360.762502,0.194125875,2.199571227,32.37286759,2.679256358,85.24906417,0.113127797,0.046064712,3.72793345,4263.390274,0.59020157,0.73222705,0.654027916,0.787883431,25.7128557,0.037179435,41.32704403,0.129959258,7.3528737,39.89308176,52167.44969,1613501.72,1837.825042,0.089271585,52.93710692,0.16646889,0.403227903,16.81144066,0.03891624,6.140397365,0.033204553,51260.45502,12.6447238,0.000833287,60.31118332,0.019432194,0.064885537
CCR1_S1,cork_07,Siemens,13,-717,-634,1167623883,2.476855185,43,3.751204686,-476,-676.4077477,25.95239772,-678,-782,306,17.90123153,349.1698538,0.332421214,1017893794,0.213884584,1099.212984,30.32783074,89.47423822,2.68345417,4.986960771,2.303483928,0.366302243,1.105294607,1.840654133,0.979133381,0.596622472,0.558491636,0.987060763,0.926316956,-0.094730727,0.440454113,0.472870421,5.445806071,0.05612417,4.697416155,0.11324385,3.181137066,1.822611175,6.176645107,737.9297275,0.077052284,13.89787303,2048.372664,1.846956346,31.67860499,78.59475828,2311.412029,3.151692724,0.042107426,0.043858698,1.694597093,0.002164102,1397.107866,0.20002642,2.064223116,32.32694771,2.804372316,86.34725266,0.11550201,0.042602298,3.685183428,4270.047544,0.589932451,0.729086513,0.712543505,0.785826679,25.8306473,0.033724023,43.38283828,0.143177684,6.829330458,45.61386139,55261,1613704.997,2034.784922,0.06014065,50.08910891,0.16531059,0.398523992,18.62186349,0.025442717,6.061142026,0.0316383,54261.98107,13.40027707,0.000784078,62.22682495,0.018511408,0.063247839
CCR1_S1,cork_08,Siemens,13,-720,-633,1170658757,2.536591875,46,3.262646771,-486,-676.06714,27.3162653,-676,-792,306,19.2383721,349.6233384,0.143472548,1020539491,0.201455307,1179.203699,30.79121651,99.66246002,1.165672217,5.569264629,2.355887156,0.4054953,1.124677013,1.859448104,0.99175545,0.591709108,0.552344321,0.986756199,0.925087839,-0.098127047,0.483807589,0.471844961,5.476111334,0.049730999,4.821200646,0.091719773,3.269761681,1.981287946,6.282174112,742.3350736,0.077512277,14.08737516,1929.337475,1.984013071,31.97441788,76.4292576,2342.14775,3.039362357,0.043502869,0.043490063,1.611095448,0.002446619,1348.945721,0.191642058,2.176826485,32.35033604,2.713697369,85.40143614,0.113642845,0.044515736,3.716871398,4343.227103,0.597741613,0.734773215,0.68074258,0.792472918,25.887379,0.035865865,41.71886121,0.148465698,7.775306797,42.17081851,59165.76868,1803768.907,2147.507352,0.081255639,40.74377224,0.144995631,0.352385391,16.32088356,0.028774656,6.080575199,0.02934113,58004.19615,13.08319942,0.000811563,62.24729693,0.019905352,0.063504731
CCR1_S1,cork_09,Siemens,13,-718.4,-635,1161716716,2.486217874,42,3.51672523,-522,-677.3275556,26.1516842,-678,-808,286,17.85387453,348.2854851,0.229900435,1012744132,0.214152054,1120.995453,42.13954747,97.38706206,2.683586063,5.15813841,2.241948824,0.392661006,1.105885206,1.836992782,0.930601529,0.593955594,0.55528284,0.987307791,0.926071699,-0.09230393,0.463125478,0.475134958,6.435097753,0.054883314,4.731448874,0.109823052,3.207185837,1.850021809,6.141582864,760.5641641,0.079415701,13.13003258,2050.934217,1.866436905,43.16957294,75.87323797,3151.378824,2.042419997,0.028599998,0.043220758,2.131889676,0.00139935,1404.219377,0.199722961,2.083982568,43.65779583,2.665914782,113.0756904,0.074642759,0.029018874,3.680465878,4287.892895,0.59232604,0.733793303,0.64742888,0.789011412,34.73621155,0.023166935,44.4,0.153103448,7.222306778,54.68965517,61869.61034,2501239.507,1622.19068,0.041997901,46.04137931,0.158763377,0.390542484,22.50452293,0.014408641,6.035391714,0.030280881,60779.01666,11.08584756,0.000807532,57.93265643,0.018248363,0.057652876
CCR1_S1,cork_10,Siemens,13,-720,-641,1141372576,2.425554202,41,3.386958211,-521,-680.2462149,25.08846443,-680,-805,284,17.40343277,345.2224044,0.049488967,995008819.8,0.220618832,1011.843732,40.40811457,74.45237918,0.5641169,4.632121686,2.11337785,0.372094383,1.071081592,1.802419699,0.879983483,0.601128597,0.563857739,0.988017164,0.928152527,-0.090387405,0.445200977,0.475285416,6.307012814,0.058453421,4.61943835,0.110071901,3.133682666,1.686374884,6.12305143,739.0576381,0.077170057,13.7446623,2112.866555,1.699537115,41.52239741,79.844941,3248.531691,2.188961992,0.029434553,0.04107161,1.903481838,0.00147584,1437.178575,0.206806927,1.897378796,41.82314829,2.794186205,114.9900817,0.080012639,0.029953208,3.646495464,4205.519481,0.584787149,0.725753207,0.702093833,0.782960954,32.95550069,0.023757552,42.01090909,0.152766942,6.754459504,51.42545455,66786.83273,2665833.535,1777.69855,0.044306476,40.81090909,0.148403306,0.372514873,20.76956492,0.01764205,6.028718296,0.028714629,65574.02044,11.34483418,0.000784457,57.87964981,0.01635059,0.058517807
CCR1_S1,cork_11,Siemens,13,-715,-636,1173542656,2.403399219,40,3.487107004,-531,-675.3549128,24.53745601,-676,-792,261,16.93295863,350.0537192,0.209285724,1023053574,0.225221372,984.2095282,30.61388372,70.08928527,1.830405056,4.443930312,2.059722724,0.363167768,1.051833685,1.790511342,0.870331421,0.606339689,0.570436067,0.983923764,0.91836402,-0.08948417,0.430855803,0.476364578,5.478821748,0.060964889,4.567198403,0.112611244,3.098120991,1.625913259,6.132953639,709.1288504,0.074044988,14.48955094,2156.945077,1.655656424,31.92461105,83.06254568,2531.488984,3.132270538,0.040540167,0.041543168,1.546358943,0.002079579,1445.973652,0.209646434,1.863604953,32.38076345,2.866261462,89.87872784,0.112618141,0.041337703,3.651076004,4126.210004,0.578027143,0.719954057,0.732234059,0.778230606,25.50466744,0.032632154,46.07284768,0.152559098,6.268200956,42.22847682,59834.43377,1772844.675,2162.258,0.063426029,44.1192053,0.146090084,0.361037104,15.87076614,0.023512948,6.06054026,0.031533883,58828.78787,16.73714244,0.000778263,39.64144315,0.022531852,0.036533765
CCR1_S1,cork_12,Siemens,13,-723,-632,1161840419,2.583016532,48,3.871826537,-404,-677.5425499,28.50323697,-678,-799,395,20.25573327,348.3040279,0.282821483,1012851972,0.194636605,1282.931076,30.42636012,132.8908022,3.212546708,6.070707247,2.542007005,0.41124396,1.157237246,1.893373752,1.090353593,0.587485061,0.547031409,0.990482085,0.936104912,-0.102285428,0.491022583,0.467622556,5.435448404,0.047087884,4.908061418,0.087031476,3.327631235,2.153178563,6.246861284,778.5343009,0.081292085,12.28773001,1864.034771,2.139572345,31.54275869,73.48073509,2257.47092,2.977657385,0.04566254,0.043209169,1.646640949,0.002535456,1310.168788,0.185417384,2.352236447,31.8286297,2.645325972,82.28601239,0.116023175,0.046909539,3.752868058,4354.85064,0.596578761,0.737592469,0.629172023,0.790679918,25.34273965,0.037887802,37.88,0.126266667,8.825988889,44.07,51831.79,1531818.43,1954.723776,0.081751129,47.48,0.158266667,0.376357129,19.39340244,0.029703566,6.154302132,0.03132505,50812.69079,10.09487027,0.000799329,110.8375169,0.014494945,0.135060156
CCR1_S1,cork_13,Siemens,13,-720,-637,1149119176,2.458949546,43,3.338491629,-526,-679.1558943,25.80917525,-680,-798,272,18.0856771,346.3919513,0.215329824,1001762036,0.215635826,1069.926725,29.31492091,81.57015826,1.619004092,4.881777239,2.214495546,0.375654921,1.090781084,1.826909725,0.93400891,0.597963886,0.560407089,0.982829042,0.915742732,-0.091033629,0.44393115,0.476647358,5.352385325,0.056216956,4.687008594,0.113200527,3.172135622,1.774068196,6.155708355,738.34468,0.077095612,13.72409859,2065.144304,1.784373125,30.46058265,78.32191709,2246.907696,3.249990576,0.044834507,0.042505596,1.557245767,0.002310284,1411.933529,0.202007839,1.98941448,30.97542657,2.764710831,82.1453036,0.120235702,0.045721773,3.666707317,4251.022207,0.589154098,0.729319443,0.699299112,0.786600014,24.68455224,0.03650812,46.02295082,0.150894921,6.580489116,41.40983607,57600.91475,1677696.915,2150.912834,0.073280263,47.27540984,0.155001344,0.361408328,16.45024435,0.024708225,5.930846764,0.031847134,56614.95475,17.61793808,0.00078205,40.62281697,0.025035274,0.036319265
CCR1_S1,cork_14,Siemens,13,-721,-638,1143917329,2.498613411,42,4.073224809,-472,-680.0579513,26.10945826,-682,-800,328,17.51063573,345.6070363,0.389135157,997227246.7,0.21443265,1148.090721,28.66943189,115.5218125,4.938629821,5.347999893,2.365760008,0.386219152,1.116422319,1.868132496,1.023693882,0.595854437,0.557293972,0.988480932,0.930386775,-0.093570233,0.458725562,0.469219106,5.284266042,0.055747931,4.762009157,0.126679126,3.219958302,1.928439975,6.215136347,723.744492,0.075571107,14.80799934,2053.621489,1.924577292,30.1774042,79.47969093,2194.655216,3.432075132,0.046712119,0.044134614,1.618328469,0.002686437,1390.03798,0.198959327,2.162001829,30.84055749,2.753718333,80.4770227,0.123905592,0.047799342,3.711511969,4249.944598,0.590203787,0.72915077,0.701832897,0.787758868,24.71461112,0.038309353,41.66043614,0.12978329,7.802777535,42.14018692,54251.21807,1493859.231,2127.58805,0.085316232,49.21183801,0.153307907,0.365952662,16.7883562,0.029319063,6.202390646,0.033517803,53361.09735,12.51264027,0.00077844,76.99715016,0.016774362,0.084587951
CCR1_S1,cork_15,Siemens,13,-720,-641,1137117195,2.414707741,40,5.087849297,-451,-680.9335909,24.7753273,-682,-824,373,16.94873412,344.5782569,0.509875466,991299127,0.226028904,1039.614051,40.16639155,118.4309078,4.70619074,4.832871115,2.228842642,0.37077357,1.070320577,1.828283384,0.994414546,0.606134786,0.570507524,0.990520785,0.937037143,-0.093042863,0.452923257,0.475172339,6.286125774,0.060241008,4.622874811,0.1217158,3.141173964,1.765428439,6.148110716,711.6705649,0.074310386,14.81374747,2164.678814,1.737503455,41.23420695,83.79200167,3305.403362,2.365881452,0.029700425,0.041683313,2.036065083,0.001360766,1451.265029,0.210661131,1.974765285,41.85984632,2.872548521,116.1922988,0.08362222,0.030048938,3.669423787,4105.56241,0.576296192,0.719014305,0.737899721,0.77764003,32.97947512,0.023546659,43.23178808,0.143151616,7.231930617,55.44701987,62595.53974,2441632.106,1697.16864,0.040022395,50.16556291,0.166111135,0.389349947,22.05998164,0.014575375,5.930909402,0.031533883,61589.89383,9.435348613,0.000777045,81.92141958,0.012502622,0.096794619
CCR1_S1,dcork_00,Siemens,13,-582,-452,2135662268,3.06210818,69,2.881047895,-339,-516.434592,40.10112596,-516,-688,349,28.53687543,510.0288101,-0.080137233,1861795909,0.138369328,2506.743651,63.50371443,434.3634614,-3.53271489,12.26519635,4.097647845,0.498952313,1.531146461,2.192033003,1.598166307,0.518607986,0.460678079,0.982829965,0.912836183,-0.102966749,0.583026673,0.430465563,7.839738962,0.024425368,5.806683345,0.05112314,3.844544817,4.090711049,6.463108964,857.7807552,0.104479995,8.358720078,1136.01218,4.09574112,65.8818514,44.93690621,2947.314007,0.871112851,0.021871037,0.070030543,4.730207085,0.0020751,892.7476386,0.135012507,4.280952585,65.97942523,1.975320335,129.6252358,0.041756181,0.022308298,3.954145835,4619.355243,0.687906496,0.805846529,0.376763675,0.851862581,56.25271474,0.019279851,37.43583535,0.090643669,10.70084247,71.94188862,17334.56174,1095949.283,296.5103447,0.04039856,77.36803874,0.187331813,0.430481189,29.92392783,0.018578083,6.323669116,0.050304507,16939.3897,6.825415,0.001064362,94.28082081,0.038646847,0.084022774
CCR1_S1,dcork_01,Siemens,13,-581,-455,2126648249,3.033506895,66,2.99163789,-336,-517.4144945,39.13875726,-518,-695,359,27.60763203,508.9513291,-0.031152402,1853937802,0.142125123,2402.581057,62.94352707,411.1477691,-0.094957735,11.83307745,3.926178717,0.502186121,1.502825557,2.170478854,1.532138008,0.521159397,0.463836067,0.983506931,0.914162638,-0.101858121,0.588161941,0.434633301,7.80811987,0.025352138,5.759625691,0.046799116,3.82011063,3.939814042,6.420959537,853.5753959,0.103967771,7.984509088,1166.847259,3.935096307,65.13093788,44.6909866,2910.877345,0.853325698,0.021587792,0.071165975,4.806977933,0.001977186,916.02506,0.138574738,4.126050491,65.15437885,1.950347254,126.9800193,0.040610343,0.022037619,3.931542879,4575.202695,0.682383883,0.805434273,0.356084138,0.848871177,55.31909696,0.018996863,40.53669725,0.092974076,10.7977443,71.75229358,16380.59633,1046725.736,275.3150656,0.036644174,85.50458716,0.196111438,0.444282894,32.40481287,0.015529068,6.357189172,0.053105968,16026.01707,6.830461442,0.001053667,92.7716035,0.036419465,0.085105183
CCR1_S1,dcork_02,Siemens,13,-579,-447,2184848258,3.137196487,68,3.502230246,-294,-510.8638246,41.32786468,-509,-736,442,28.14473422,515.8685612,-0.159899616,1904674540,0.136332597,2811.637973,103.6185514,675.3006667,-8.208562529,13.91340777,4.432896438,0.516300966,1.592348277,2.253388463,1.750681079,0.510124185,0.450078891,0.98821892,0.926565235,-0.10264723,0.60678472,0.423239657,10.0622221,0.023622916,5.953013619,0.051573494,3.929372529,4.586576053,6.481599225,854.03581,0.10402385,8.105764798,1119.290621,4.594108726,106.3164434,42.56309379,4509.897564,0.458005988,0.012167249,0.080117356,8.827698659,0.001214794,876.0982898,0.131233425,4.902406789,106.4118008,1.914660504,203.2209913,0.022463074,0.012418758,4.018108317,4693.1352,0.694746298,0.812686218,0.352206408,0.856548924,91.20353723,0.010796592,43.81992337,0.083946213,13.17005402,114.9789272,12842.16475,1346042.207,127.291984,0.019474554,108.0651341,0.20702133,0.462329078,54.28519387,0.008233485,6.501375974,0.063580999,12594.79573,3.646546219,0.001085411,159.8608321,0.027025942,0.159205917
CCR1_S1,dcork_03,Siemens,13,-574,-445.9,2195537958,3.071097127,67,3.048403743,-351,-509.3510353,40.27995146,-509,-710,359,28.19570039,517.1290038,-0.190413406,1913993448,0.138660378,2558.849734,85.76164919,493.251788,-8.443435633,12.70893987,4.03801337,0.518093893,1.522102621,2.185714334,1.57748475,0.518936211,0.461429046,0.983062218,0.913245821,-0.106643727,0.60516238,0.434540759,9.142968698,0.024483592,5.82373253,0.048931173,3.867453311,4.18673831,6.450678369,856.8830694,0.104370654,8.018597148,1138.401705,4.163903101,87.80060901,44.17076736,3804.436906,0.607147002,0.01486388,0.071282275,6.273026199,0.001364406,893.4444777,0.134871742,4.369198858,87.98867312,1.941001407,169.7324416,0.028183161,0.015072128,3.96153568,4611.979195,0.686537702,0.807205097,0.353992844,0.851442735,75.01650524,0.012969503,40.40792541,0.094190968,11.01792535,89.68531469,16154.77855,1371582.683,200.1270254,0.024234929,81.91375291,0.190941149,0.431951396,37.96640065,0.01161048,6.321641256,0.05225335,15788.53353,5.839220532,0.001070531,95.49540931,0.039010668,0.089677765
CCR1_S1,dcork_04,Siemens,13,-569,-443,2232922075,3.026947492,66,3.03227826,-332,-504.7801462,39.11817026,-504,-706,374,27.83491615,521.5130796,-0.129665723,1946583618,0.142238825,2386.635586,88.49006104,428.5599323,-5.121633905,11.86225618,3.895263891,0.506519178,1.494401765,2.165906943,1.521302522,0.523294885,0.466708638,0.985516895,0.919259006,-0.103684117,0.592733907,0.436358216,9.300429017,0.025606795,5.750800418,0.04936846,3.81995181,3.939380018,6.432218232,833.7598051,0.101554178,8.196653453,1167.780755,3.907406656,90.96017052,45.70146163,4145.427893,0.58250798,0.013834877,0.069936716,6.393149229,0.001254837,913.9333975,0.13867656,4.107327553,91.02306585,1.984790784,180.5386555,0.026746631,0.014047812,3.935144354,4556.455533,0.68096386,0.802904525,0.374653824,0.847942518,77.25071767,0.01204651,42.16888889,0.093708642,10.36995556,94.27555556,14192.04889,1299703.74,162.4147036,0.021737696,82.05777778,0.182350617,0.417405624,37.79896681,0.010326239,6.40905892,0.054811206,13859.18914,5.175764599,0.001048807,108.6905295,0.031507769,0.104112002
CCR1_S1,dcork_05,Siemens,13,-575,-441,2215740632,3.119924038,69,3.069347704,-323,-507.1361754,41.37783191,-507.5,-679,356,28.87523389,519.5027877,-0.000870051,1931605435,0.135635429,2734.933222,69.77211423,569.6398075,-1.482995535,13.26169398,4.248120392,0.512978029,1.552140498,2.222430777,1.69003939,0.516885156,0.458702387,0.984301683,0.916662095,-0.105147021,0.601303833,0.428568405,8.216968775,0.024008845,5.890869137,0.054865637,3.900425159,4.377453594,6.54372654,835.7809988,0.101800365,8.92105271,1113.56687,4.442969033,72.33775883,45.15676005,3178.47503,0.824050667,0.019796523,0.07561854,5.884135066,0.001796133,870.3622988,0.131406937,4.665191118,72.66840096,1.951101142,139.9308233,0.03775247,0.020059961,4.012579026,4610.028848,0.686238915,0.806933383,0.361583608,0.851023459,62.03763257,0.017236511,44.88376754,0.08994743,10.7269529,82.95991984,11839.07415,803578.9679,184.3073965,0.029233006,89.95390782,0.180268352,0.425947949,36.80589039,0.01250826,6.597530173,0.060779537,11568.37604,5.967248555,0.001066554,110.0723214,0.037447279,0.099274005
CCR1_S1,dcork_06,Siemens,13,-577,-441,2203459091,3.139834954,71,3.096193519,-325,-508.6510353,42.20165569,-508,-720,395,29.76934434,518.0610213,-0.10338595,1920898816,0.132384914,2802.666409,86.72299096,609.9512401,-7.981705584,13.99192831,4.322463275,0.528544459,1.571114877,2.233974978,1.710056644,0.512278188,0.452996292,0.985785114,0.920010097,-0.10699165,0.619956033,0.428126863,9.181800125,0.02263796,5.94359511,0.04469107,3.939049361,4.578597897,6.473541092,883.1880633,0.107574673,7.421292236,1086.880146,4.57415178,88.79780755,42.02606577,3665.377588,0.601749897,0.015744699,0.07374356,6.626123513,0.001510265,863.0771396,0.129442078,4.777871092,88.9692811,1.909817951,169.0729759,0.029132487,0.016001151,4.011014251,4684.861831,0.693665543,0.812199007,0.345786739,0.855690491,76.24267879,0.013840228,39.27155172,0.084636965,12.09790707,92.05387931,14345.11638,1253880.28,173.651562,0.027033647,89.09051724,0.192005425,0.433115244,40.10024901,0.011794886,6.456906743,0.056516443,14032.03996,4.829887892,0.001080889,125.4699668,0.033930538,0.117426949
CCR1_S1,dcork_07,Siemens,13,-571,-451,2179756362,2.998939177,63,3.189936281,-324,-510.9771011,38.04425808,-510,-707,383,26.38519228,515.2670821,-0.0763469,1900235603,0.147485509,2307.671096,84.06686006,421.2134542,-2.4247935,11.51435501,3.684171392,0.516470916,1.451760332,2.132534096,1.447031471,0.529474488,0.474584334,0.987773005,0.925356684,-0.107459612,0.604140583,0.442474242,9.061413764,0.027404865,5.691173311,0.055085397,3.801475268,3.799631601,6.40360503,829.6733252,0.101056434,8.399910999,1210.856029,3.755673676,86.10742996,47.30194884,4005.985749,0.642534572,0.014724437,0.066817451,6.009727292,0.00126142,934.9887883,0.142631157,3.983679126,86.37877881,2.010238129,171.7614873,0.028932123,0.014944771,3.928287943,4480.029111,0.67277188,0.798566476,0.38019282,0.842892643,72.92770945,0.012745318,37.62842893,0.093836481,11.38553865,94.28179551,19406.86284,1635487.117,242.2877799,0.023898161,75.89775561,0.189271211,0.437266282,42.33202126,0.011264588,6.407085056,0.048842875,18987.68572,4.708439299,0.001064477,118.9253416,0.025756538,0.123264066
CCR1_S1,dcork_08,Siemens,13,-573,-453,2170942661,2.990938167,61.75,3.486853395,-303,-511.9976857,37.38816541,-511,-691,388,25.96877396,514.2243027,0.037059957,1892552126,0.150288069,2280.263697,66.678964,405.0093702,2.535188948,10.69581415,4.117886764,0.442452061,1.51419713,2.200355414,1.680112816,0.523382536,0.466946077,0.984830437,0.918584563,-0.090337476,0.532547123,0.433908203,8.06437665,0.028346032,5.697911035,0.061984403,3.737909521,3.703425229,6.39656779,812.453106,0.098958965,8.941991496,1233.865043,3.738060459,68.43568819,46.83568819,3167.273082,0.819484972,0.020163757,0.071932784,5.146263927,0.002132641,949.7243318,0.144329042,4.002738397,68.61181293,1.995876731,135.8305111,0.038676339,0.020679613,3.912140262,4548.307809,0.680861771,0.801695868,0.380396715,0.847974406,58.26904235,0.017885283,44.12393162,0.094281905,11.24122927,75.00213675,16593.90598,1111900.165,260.2115993,0.038087183,85.68376068,0.183084959,0.421031216,32.54713597,0.018375665,6.463384928,0.057003654,16286.15843,6.172731506,0.001000476,110.7687442,0.031260004,0.097863902
